-0.013566713,0.015179644,0.000231823,-0.032448158
0.001234305,0.007352762,0.007372640,-0.026401790
-0.000103625,0.008220999,0.009195772,0.003689075
0.016045693,0.000105253,-0.005997323,-0.023608617
0.018365288,0.002387628,-0.002896100,0.021055959
-0.016080599,-0.001760527,-0.006556967,0.007159565
0.014088450,-0.028333565,0.006004494,-0.016325492
0.004437974,-0.021518691,-0.000499545,0.011188643
-0.017169671,0.018424211,-0.003053100,-0.009111573
-0.005084333,-0.002171149,0.007206585,-0.021455640
-0.008544014,-0.039553083,-0.003043836,-0.013072532
0.009291958,-0.000017624,-0.005046321,-0.019579802
0.001553315,-0.009584241,-0.009280638,-0.003506514
-0.024360789,-0.004198689,0.012812071,0.018821429
0.002050508,-0.004321709,0.003312447,0.021102985
0.012992384,-0.022587677,-0.003606686,0.017187795
0.008640909,-0.013251711,0.000169635,-0.013278611
-0.002289250,-0.027430244,0.022747098,0.015460976
-0.004185576,-0.000497572,-0.004176855,-0.003823587
-0.009537921,-0.003570623,-0.003665073,-0.010072404
-0.016365219,0.004667720,0.002208209,-0.025597909
0.005066957,-0.012526473,0.003639634,0.006421417
0.016671574,-0.000185838,-0.030179309,-0.008845980
0.001213943,-0.007716999,-0.004923826,0.009403362
-0.022262294,0.004507020,-0.034410730,0.024634091
0.022000482,0.027182965,-0.024505923,0.021763586
-0.006392224,-0.001740785,0.007981433,-0.001250114
0.014835951,0.014192232,-0.021134043,-0.016483663
0.008795160,0.002051844,-0.010564896,0.013551394
-0.017063282,0.003505249,-0.008740638,0.003543225
0.003867599,0.000419308,0.010783127,0.004223589
-0.010257502,-0.010506426,0.004216661,0.012617669
0.002415878,-0.000758971,0.011634272,0.024339292
0.000899642,-0.013260171,-0.000724994,-0.003264866
-0.007688215,-0.001840561,-0.011755077,0.001900160
-0.013133317,-0.013928036,-0.015401085,0.001615396
-0.021247383,-0.016494691,-0.006731980,0.008071383
0.000317843,-0.003975892,0.000129058,0.005607519
-0.019249218,-0.030049216,0.003861070,-0.027707893
-0.014117244,0.009248543,-0.004618411,0.001569788
